Species1,Species2,MedianDistance
SCHHA,9PLAT,1.823507304
SCHHA,9PRIM,5.052928032
SCHHA,9SAUR,5.458795868999999
SCHHA,ACIJB,5.064433285
SCHHA,ACIOX,4.935936417000001
SCHHA,AILME,5.07702597
SCHHA,ARAGI,4.746618156
SCHHA,ARCCL,5.082916566
SCHHA,ASEST,5.101044558
SCHHA,ATHCN,5.075343031
SCHHA,AYTFU,5.004471102
SCHHA,BALAC,5.0793216195
SCHHA,BALMU,5.080834793
SCHHA,BISBB,5.083039362
SCHHA,BOSGR,5.0712227379999995
SCHHA,BOSIN,5.071222751
SCHHA,BOVIN,5.0778256475
SCHHA,CALJA,5.108169004
SCHHA,CALUR,5.076451063
SCHHA,CAMBA,5.0722309275
SCHHA,CAMFR,5.068463525
SCHHA,CANLF,5.093628585
SCHHA,CASCN,5.086372393
SCHHA,CATUS,5.1549770855000006
SCHHA,CAVPO,5.05579988
SCHHA,CEBIM,5.074497192
SCHHA,CHACN,4.829758709
SCHHA,CHICK,4.987609111
SCHHA,CHILA,5.071931097999999
SCHHA,CHRAS,5.074449555999999
SCHHA,COEFR,5.109613798
SCHHA,COTJA,5.247182975
SCHHA,CRIGR,5.059133191
SCHHA,CYNSP,5.137014793
SCHHA,DANRE,4.9114016675
SCHHA,DELLE,5.113049898
SCHHA,DIPOR,5.099137916
SCHHA,ECHTE,5.09577963
SCHHA,EOSFB,5.062883299
SCHHA,EQUAS,5.0451271554999995
SCHHA,EQUPR,5.044302066
SCHHA,ERIEU,5.0706588445000005
SCHHA,FELCA,5.071747551
SCHHA,FICAL,5.070297166
SCHHA,GEKGE,4.988246632
SCHHA,GEOSA,5.0771144965
SCHHA,GORGO,5.1170824459999995
SCHHA,HETGA,5.131701487
SCHHA,HIPAR,5.10481232
SCHHA,HUMAN,5.089046497
SCHHA,HYLLA,5.059695564
SCHHA,ICTPU,4.810047757
SCHHA,LEPWE,5.0679738615000005
SCHHA,LOXAF,5.073920675
SCHHA,MARMA,5.062919969999999
SCHHA,MICMU,5.052928012
SCHHA,MICOH,5.055969609000001
SCHHA,MONMO,5.0706865765
SCHHA,MOUSE,5.0676876140000005
SCHHA,MUSCR,5.0716083119999995
SCHHA,MUSPF,5.079327893
SCHHA,MYOPI,5.064304912
SCHHA,NEOAA,5.0840163574999995
SCHHA,NEOSC,5.079887843
SCHHA,NOMLE,5.059695533
SCHHA,OCTDE,5.083867318999999
SCHHA,ODORO,5.072094502000001
SCHHA,ODOVR,5.079445257
SCHHA,ORYAF,5.073848981
SCHHA,PANGU,5.3447253329999995
SCHHA,PANPR,5.064433295000001
SCHHA,PANTR,5.050855994
SCHHA,PARLB,5.096169381
SCHHA,PATFA,5.068913627
SCHHA,PHOSS,5.091182957
SCHHA,PHYMC,5.0862471505
SCHHA,PONAB,5.0530101730000005
SCHHA,PONPY,5.053010178
SCHHA,PROSS,5.0538235395
SCHHA,PTEVA,5.126712505
SCHHA,PUMCO,5.079098514
SCHHA,RAT,5.059255642
SCHHA,RHIFE,5.108884742
SCHHA,RHIRO,5.050166496
SCHHA,SACKO,5.195026853
SCHHA,SAGOE,5.297498518
SCHHA,SAPAP,5.059697846
SCHHA,SARHA,4.985611055
SCHHA,SURSU,5.075697525
SCHHA,TAEGU,4.98904351
SCHHA,TAPME,5.054791756
SCHHA,TRIMA,5.12399179
SCHHA,TURTR,5.084016356999999
SCHHA,TYLPA,5.083640679
SCHHA,UROPR,5.062919969999999
SCHHA,URSMA,5.141405705
SCHHA,VICPA,5.088190211500001
SCHHA,VULVU,5.0734246155000005
SCHHA,XENLA,5.105808526500001
SCHHA,XENTR,5.097191931
SCHHA,ZALCA,5.074909386
SURSU,9CHIR,0.051005374
SURSU,9PRIM,0.042757355000000004
SURSU,9SAUR,0.448625192
SURSU,ACIJB,0.029508721
SURSU,AILME,0.03712204
SURSU,ASEST,0.05890438
SURSU,BALAC,0.06915094000000001
SURSU,BALMU,0.070664116
SURSU,BISBB,0.072868685
SURSU,BOSGR,0.061052061000000005
SURSU,BOSIN,0.061052069
SURSU,BOVIN,0.0659026155
SURSU,CALJA,0.097998327
SURSU,CALUR,0.041526504
SURSU,CAMBA,0.033538963500000005
SURSU,CAMFR,0.033538966
SURSU,CASCN,0.0540851225
SURSU,CAVPO,0.045629203
SURSU,CEBIM,0.064326515
SURSU,CHILA,0.061760421
SURSU,CHRAS,0.067519247
SURSU,COEFR,0.06747362000000001
SURSU,CRIGR,0.048962514
SURSU,CYNSP,0.126844116
SURSU,DELLE,0.10287922099999999
SURSU,EOSFB,0.052712622
SURSU,EQUPR,0.0651313055
SURSU,ERIEU,0.0604881675
SURSU,FELCA,0.006166442
SURSU,GORGO,0.10515941399999999
SURSU,HETGA,0.12153080999999999
SURSU,HIPAR,0.06267214199999999
SURSU,HUMAN,0.080509816
SURSU,HYLLA,0.049524887000000004
SURSU,LEPWE,0.0156880215
SURSU,LOXAF,0.063749998
SURSU,MARMA,0.052749293
SURSU,MICMU,0.042757335
SURSU,MICOH,0.045798932
SURSU,MONMO,0.0605158995
SURSU,MOUSE,0.057516937000000004
SURSU,MUSCR,0.061437635000000004
SURSU,MUSPF,0.046023523
SURSU,MYOPI,0.054134235
SURSU,NEOAA,0.0720933255
SURSU,NEOSC,0.028050168
SURSU,NOMLE,0.04300798
SURSU,OCTDE,0.041727140999999995
SURSU,ODORO,0.018188477
SURSU,ODOVR,0.06927458
SURSU,ORYAF,0.047115922000000005
SURSU,PANGU,0.334554656
SURSU,PANPR,0.025157286
SURSU,PANTR,0.040685317000000006
SURSU,PHOSS,0.08101228
SURSU,PHYMC,0.078614606
SURSU,PONAB,0.042839496
SURSU,PONPY,0.042839501
SURSU,PROSS,0.0436528625
SURSU,PTEVA,0.11069280499999999
SURSU,PUMCO,0.101331745
SURSU,RAT,0.049084965
SURSU,RHIFE,0.06512438
SURSU,RHIRO,0.039995819
SURSU,SAPAP,0.049527169
SURSU,SURSU,0.034027878
SURSU,TAPME,0.044621079
SURSU,TRIMA,0.112635338
SURSU,TURTR,0.072093325
SURSU,UROPR,0.052749293
SURSU,VICPA,0.032150432
SURSU,VULVU,0.0372402165
SURSU,ZALCA,0.039984827
TAEGU,9AMPH,0.094386566
TAEGU,9AVES,0.0380412435
TAEGU,9CHIR,0.084350179
TAEGU,9CICH,0.45731524599999995
TAEGU,9PASS,0.2144457645
TAEGU,9PLAT,3.9600549235000004
TAEGU,9PRIM,0.076278359
TAEGU,9SAUR,0.273638603
TAEGU,9TELE,0.46717846949999997
TAEGU,ACIJB,0.08750473250000002
TAEGU,ACIOX,0.160630284
TAEGU,AILME,0.09876264600000001
TAEGU,ALLSI,0.029286577
TAEGU,ARAGI,0.7284788495
TAEGU,ARCCL,0.10403768599999999
TAEGU,ASEST,0.122165678
TAEGU,ATHCN,0.091672158
TAEGU,AUSLI,0.4625829575
TAEGU,AYTFU,0.021568048000000003
TAEGU,BALAC,0.10249976300000001
TAEGU,BALMU,0.10195591300000001
TAEGU,BETSP,0.451473425
TAEGU,BISBB,0.104160482
TAEGU,BOSGR,0.09234386600000001
TAEGU,BOSIN,0.09457307300000001
TAEGU,BOVIN,0.10478186
TAEGU,CALJA,0.129290124
TAEGU,CALUR,0.09757218299999999
TAEGU,CAMBA,0.09335204799999999
TAEGU,CAMFR,0.08958464499999999
TAEGU,CANLF,0.114749705
TAEGU,CASCN,0.10934561150000001
TAEGU,CATUS,0.10443321950000001
TAEGU,CAVPO,0.076921
TAEGU,CEBIM,0.09561831200000001
TAEGU,CHACN,0.32543746999999995
TAEGU,CHEAB,0.039454925
TAEGU,CHESE,0.039426581
TAEGU,CHICK,0.031830040000000004
TAEGU,CHILA,0.093052218
TAEGU,CHRAS,0.1004116
TAEGU,CLUHA,0.44413090699999996
TAEGU,COEFR,0.13073491799999998
TAEGU,COTCN,3.081448074
TAEGU,COTGO,0.44098552799999996
TAEGU,COTJA,0.26830409499999996
TAEGU,CRIGR,0.08025431100000001
TAEGU,CROPO,0.020252983000000002
TAEGU,CYNSP,0.15813591300000002
TAEGU,DANRE,0.45512482249999997
TAEGU,DELLE,0.134171018
TAEGU,DIPOR,0.12248824300000001
TAEGU,ECHTE,0.11690075
TAEGU,EOSFB,0.08400441900000001
TAEGU,EQUAS,0.06630557100000001
TAEGU,EQUPR,0.0948874545
TAEGU,ERIEU,0.0930856025
TAEGU,EUBMA,0.060969052999999995
TAEGU,FELCA,0.0939832745
TAEGU,FICAL,0.087394112
TAEGU,GEKGE,0.051613655
TAEGU,GEOSA,0.10046482100000001
TAEGU,GORGO,0.1689605095
TAEGU,GYMAC,0.49459613299999994
TAEGU,HETGA,0.152822607
TAEGU,HIPAR,0.12593344
TAEGU,HUMAN,0.118798211
TAEGU,HYLLA,0.080816684
TAEGU,ICTPU,0.353770912
TAEGU,LATCH,0.14839573100000003
TAEGU,LEPWE,0.09020958500000001
TAEGU,LOXAF,0.09504179500000001
TAEGU,MARMA,0.08404109000000001
TAEGU,MELGA,0.0190021565
TAEGU,MELUD,0.018831056
TAEGU,MERPO,1.89233092
TAEGU,MICMU,0.076278339
TAEGU,MICOH,0.077090729
TAEGU,MONDO,0.041820277
TAEGU,MONMO,0.09180769700000001
TAEGU,MOUSE,0.08954742700000001
TAEGU,MUSCR,0.092729432
TAEGU,MUSPF,0.100449013
TAEGU,MYOPI,0.08542603200000001
TAEGU,NEOAA,0.11341869300000001
TAEGU,NEOSC,0.103077317
TAEGU,NOMLE,0.08304586
TAEGU,OCTDE,0.105929359
TAEGU,ODORO,0.093215626
TAEGU,ODOVR,0.10056637700000001
TAEGU,ORNAN,0.058849055
TAEGU,ORYAF,0.094970101
TAEGU,PANGU,0.36584645299999996
TAEGU,PANPR,0.087783622
TAEGU,PANTR,0.072845164
TAEGU,PARLB,0.11729050099999999
TAEGU,PATFA,0.08601057299999999
TAEGU,PELSI,0.042805184999999996
TAEGU,PHOSS,0.112304077
TAEGU,PHYMC,0.112005551
TAEGU,PONAB,0.074131298
TAEGU,PONPY,0.074131298
TAEGU,PROSS,0.075840192
TAEGU,PTEVA,0.148729685
TAEGU,PUMCO,0.131087909
TAEGU,RAT,0.080376762
TAEGU,RHIFE,0.130005867
TAEGU,RHIRO,0.07128761600000001
TAEGU,SACKO,1.6880329580000002
TAEGU,SAGOE,0.318619638
TAEGU,SALNM,0.37504294
TAEGU,SAPAP,0.080818966
TAEGU,SARHA,0.006732175
TAEGU,SCHHA,5.0225679770000005
TAEGU,SURSU,0.098523385
TAEGU,TAEGU,0.043689096999999996
TAEGU,TAPME,0.075912876
TAEGU,TRASC,0.04105462
TAEGU,TRIMA,0.14555163399999999
TAEGU,TURTR,0.1115362705
TAEGU,TYLPA,0.10476179899999999
TAEGU,UROPR,0.08404109000000001
TAEGU,URSMA,0.16252682499999999
TAEGU,VICPA,0.12487710600000002
TAEGU,VULVU,0.09677494
TAEGU,XENLA,0.127006446
TAEGU,XENTR,0.119864688
TAEGU,ZALCA,0.09603050599999999
TAPME,NOMLE,0.004625275
TAPME,PANTR,0.005404072500000001
TAPME,PONAB,0.007468967
TAPME,PONPY,0.007468972
TRASC,9AMPH,0.09175208900000001
TRASC,9CHIR,0.07948649499999999
TRASC,9CICH,0.439796702
TRASC,9PASS,0.25755842149999997
TRASC,9PLAT,3.9425363795
TRASC,9PRIM,0.071414675
TRASC,9SAUR,0.026742857000000002
TRASC,9TELE,0.4496599255
TRASC,ACIJB,0.082919928
TRASC,ACIOX,0.14311174
TRASC,AILME,0.095512613
TRASC,ARAGI,0.7109603055
TRASC,ARCCL,0.101403209
TRASC,ASEST,0.119531201
TRASC,ATHCN,0.11247007399999999
TRASC,AUSLI,0.4450644134999999
TRASC,AYTFU,0.041598145
TRASC,BALAC,0.09780826249999999
TRASC,BALMU,0.099321436
TRASC,BETSP,0.43395488099999996
TRASC,BISBB,0.101526005
TRASC,BOSGR,0.089709381
TRASC,BOSIN,0.089709394
TRASC,BOVIN,0.0963122905
TRASC,CALJA,0.12665564699999998
TRASC,CALUR,0.094937706
TRASC,CAMBA,0.0907175705
TRASC,CAMFR,0.086950168
TRASC,CANLF,0.112115228
TRASC,CASCN,0.10485903599999999
TRASC,CATUS,0.1827839285
TRASC,CAVPO,0.07428652300000001
TRASC,CEBIM,0.092983835
TRASC,CHACN,0.307918926
TRASC,CHICK,0.024736154
TRASC,CHILA,0.090417741
TRASC,CHRAS,0.092936199
TRASC,CLUHA,0.42661236299999994
TRASC,COEFR,0.128100441
TRASC,COTCN,3.0639295300000002
TRASC,COTGO,0.42346698399999994
TRASC,COTJA,0.265669618
TRASC,CRIGR,0.077619834
TRASC,CYNSP,0.155501436
TRASC,DANRE,0.4376062785
TRASC,DELLE,0.131536541
TRASC,DIPOR,0.117624559
TRASC,ECHTE,0.114266273
TRASC,EOSFB,0.081369942
TRASC,EQUAS,0.0636137985
TRASC,EQUPR,0.062788709
TRASC,ERIEU,0.0891454875
TRASC,EUBMA,0.043450509000000005
TRASC,FELCA,0.090234194
TRASC,FICAL,0.10742420899999999
TRASC,GEKGE,0.034095111000000004
TRASC,GEOSA,0.0956011395
TRASC,GORGO,0.13556908899999998
TRASC,GYMAC,0.47707758899999997
TRASC,HETGA,0.15018812999999998
TRASC,HIPAR,0.123298963
TRASC,HUMAN,0.10753314
TRASC,HYLLA,0.078182207
TRASC,ICTPU,0.33625236799999997
TRASC,LATCH,0.130877187
TRASC,LEPWE,0.08646050450000001
TRASC,LOXAF,0.09240731799999999
TRASC,MARMA,0.08140661299999999
TRASC,MERPO,1.8748123760000002
TRASC,MICMU,0.071414655
TRASC,MICOH,0.074456252
TRASC,MONDO,0.024301733
TRASC,MONMO,0.0891732195
TRASC,MOUSE,0.08617425699999999
TRASC,MUSCR,0.09009495499999999
TRASC,MUSPF,0.09781453600000001
TRASC,MYOPI,0.08279155499999999
TRASC,NEOAA,0.1025030005
TRASC,NEOSC,0.09837448600000001
TRASC,NOMLE,0.07818217599999999
TRASC,OCTDE,0.102353962
TRASC,ODORO,0.090581145
TRASC,ODOVR,0.09793189999999999
TRASC,ORNAN,0.041330511
TRASC,ORYAF,0.092335624
TRASC,PANGU,0.363211976
TRASC,PANPR,0.082919938
TRASC,PANTR,0.069342637
TRASC,PARLB,0.114656024
TRASC,PATFA,0.10604066999999999
TRASC,PELSI,0.008367255
TRASC,PHOSS,0.1096696
TRASC,PHYMC,0.10473379349999999
TRASC,PONAB,0.071496816
TRASC,PONPY,0.071496821
TRASC,PROSS,0.07231018249999999
TRASC,PTEVA,0.145199148
TRASC,PUMCO,0.097585157
TRASC,RAT,0.077742285
TRASC,RHIFE,0.127371385
TRASC,RHIRO,0.068653139
TRASC,SACKO,1.6705144140000001
TRASC,SAGOE,0.31598516099999996
TRASC,SALNM,0.35752439599999997
TRASC,SAPAP,0.078184489
TRASC,SARHA,0.022738078000000002
TRASC,SCHHA,5.005049433
TRASC,SURSU,0.094184168
TRASC,TAEGU,0.026170553
TRASC,TAPME,0.073278399
TRASC,TRIMA,0.142478433
TRASC,TURTR,0.102503
TRASC,TYLPA,0.10212732199999999
TRASC,UROPR,0.08140661299999999
TRASC,URSMA,0.15989234800000002
TRASC,VICPA,0.1066768545
TRASC,VULVU,0.0919112585
TRASC,XENLA,0.1242951695
TRASC,XENTR,0.115678574
TRASC,ZALCA,0.09339602899999999
TRIMA,9AMPH,0.0698883875
TRIMA,9ANUR,0.285090509
TRIMA,9AVES,0.093808689
TRIMA,9CHIR,0.096333134
TRIMA,9CICH,0.4937313005
TRIMA,9PASE,0.101137854
TRIMA,9PASS,0.165325873
TRIMA,9PLAT,4.145045378
TRIMA,9PRIM,0.0656047215
TRIMA,9SAUR,0.124160115
TRIMA,9TELE,0.6093292690000001
TRIMA,ACIJB,0.0832927865
TRIMA,ACIOX,0.197405575
TRIMA,AILME,0.09354949700000001
TRIMA,ALLSI,0.06570263400000001
TRIMA,ANOCA,0.057375353000000004
TRIMA,ARAGI,0.6567319389999999
TRIMA,ARCCL,0.101664276
TRIMA,ASEST,0.119792268
TRIMA,ATHCN,0.222735881
TRIMA,AUSLI,0.499880168
TRIMA,AYTFU,0.095532746
TRIMA,BALAC,0.1251943
TRIMA,BALMU,0.092350123
TRIMA,BETSP,0.4894124555
TRIMA,BISBB,0.09455469200000001
TRIMA,BOSGR,0.08273806800000001
TRIMA,BOSIN,0.11491504899999999
TRIMA,BOVIN,0.0893409775
TRIMA,CALJA,0.0687135845
TRIMA,CALUR,0.095198773
TRIMA,CAMBA,0.13066293550000002
TRIMA,CAMFR,0.087211235
TRIMA,CANLF,0.112376295
TRIMA,CAPHI,0.050660366
TRIMA,CASCN,0.129372775
TRIMA,CATUS,0.212985064
TRIMA,CAVPO,0.06731522300000001
TRIMA,CEBIM,0.08601252200000001
TRIMA,CHACN,0.36175897549999997
TRIMA,CHEAB,0.075870982
TRIMA,CHESE,0.07584263799999999
TRIMA,CHICK,0.085059989
TRIMA,CHILA,0.094404107
TRIMA,CHRAS,0.0846569765
TRIMA,CLUHA,0.48054696399999997
TRIMA,COEFR,0.128361508
TRIMA,COTCN,3.117864131
TRIMA,COTGO,0.47740158499999996
TRIMA,COTJA,0.310039582
TRIMA,CRIGR,0.070648521
TRIMA,CROAD,0.413428953
TRIMA,CROPO,0.062081388
TRIMA,CYACU,0.173886813
TRIMA,CYNSP,0.0975593735
TRIMA,DANRE,0.5001231865
TRIMA,DELLE,0.124565228
TRIMA,DIPOR,0.1243527965
TRIMA,ECHTE,0.11452734
TRIMA,EOSFB,0.06629817
TRIMA,EQUAS,0.1079837635
TRIMA,EQUPR,0.0354760405
TRIMA,ERIEU,0.0842508285
TRIMA,EUBMA,0.09738511
TRIMA,FELCA,0.09129140150000001
TRIMA,FICAL,0.15983581900000002
TRIMA,GALVR,0.011128176
TRIMA,GEKGE,0.08802971200000001
TRIMA,GEKJA,0.130255813
TRIMA,GEOFO,0.123781152
TRIMA,GEOSA,0.063025007
TRIMA,GORGO,0.150296699
TRIMA,GYMAC,0.53101219
TRIMA,HETGA,0.0922460675
TRIMA,HIPAR,0.12356003
TRIMA,HUMAN,0.0700582345
TRIMA,HYLLA,0.06311046099999999
TRIMA,ICTPU,0.3917099505
TRIMA,LATCH,0.18927870100000002
TRIMA,LEPWE,0.0867215715
TRIMA,LOXAF,0.08543600500000001
TRIMA,MARMA,0.0744353
TRIMA,MELGA,0.09650836199999999
TRIMA,MELUD,0.10817769299999999
TRIMA,MERPO,1.9287469769999999
TRIMA,MESAU,0.016285247
TRIMA,MICMU,0.06632800200000001
TRIMA,MICOH,0.067484952
TRIMA,MONDO,0.07823633399999999
TRIMA,MONMO,0.0822019065
TRIMA,MOUSE,0.079202944
TRIMA,MUSCR,0.08312364200000001
TRIMA,MUSPF,0.097522364
TRIMA,MYOLU,0.09367299899999999
TRIMA,MYOPI,0.075820242
TRIMA,NAJNA,0.12133047599999999
TRIMA,NEOAA,0.105408048
TRIMA,NEOSC,0.09665146699999999
TRIMA,NOMLE,0.07382531499999999
TRIMA,NOTPE,0.108177698
TRIMA,OCTDE,0.102615029
TRIMA,ODORO,0.089545392
TRIMA,ODOVR,0.09096058700000001
TRIMA,ORNAN,0.09526511200000001
TRIMA,ORYAF,0.092596691
TRIMA,PANGU,0.356240663
TRIMA,PANPR,0.08752749800000001
TRIMA,PANTR,0.0738253465
TRIMA,PARLB,0.08055691100000001
TRIMA,PATFA,0.162085335
TRIMA,PELSI,0.079221242
TRIMA,PHACI,0.060558397
TRIMA,PHOSS,0.10269828700000001
TRIMA,PHYMC,0.072705613
TRIMA,PONAB,0.075483231
TRIMA,PONPY,0.075483231
TRIMA,PROSS,0.061684655500000005
TRIMA,PSETE,0.122522299
TRIMA,PTEVA,0.06323585649999999
TRIMA,PUMCO,0.0716764775
TRIMA,PYTBI,0.10832069999999999
TRIMA,RAT,0.070770972
TRIMA,RHIFE,0.1250254455
TRIMA,RHIRO,0.012433758
TRIMA,SACKO,1.7244490149999998
TRIMA,SAGOE,0.316246228
TRIMA,SALNM,0.411458997
TRIMA,SAPAP,0.071213176
TRIMA,SARHA,0.076672679
TRIMA,SCHHA,5.058984034
TRIMA,SURSU,0.09269287999999999
TRIMA,TAEGU,0.0827427385
TRIMA,TAPME,0.077264765
TRIMA,TRASC,0.07747067699999999
TRIMA,TRIMA,0.083350596
TRIMA,TURTR,0.09464177950000001
TRIMA,TYLPA,0.102388389
TRIMA,UROPR,0.0744353
TRIMA,URSMA,0.160153415
TRIMA,VICPA,0.128991124
TRIMA,VULVU,0.11620947699999999
TRIMA,XENLA,0.0925272345
TRIMA,XENTR,0.083167944
TRIMA,ZALCA,0.093657096
TURTR,9SAUR,0.423421134
TURTR,BALAC,0.017684088
TURTR,BALMU,0.019197264
TURTR,CALJA,0.072794269
TURTR,CHILA,0.055614448999999996
TURTR,CHRAS,0.0921541555
TURTR,CYNSP,0.10164005799999999
TURTR,DELLE,0.021866978000000002
TURTR,EOSFB,0.027508564000000003
TURTR,ERIEU,0.0328989955
TURTR,GORGO,0.08081780350000001
TURTR,HETGA,0.09632675199999999
TURTR,HUMAN,0.0592319925
TURTR,HYLLA,0.024320829000000002
TURTR,MARMA,0.027545235
TURTR,MONMO,0.0162156525
TURTR,NEOAA,0.0189900125
TURTR,NOMLE,0.033849876
TURTR,PANGU,0.309350598
TURTR,PANTR,0.0346286735
TURTR,PHOSS,2.5e-08
TURTR,PHYMC,0.040220271
TURTR,PONAB,0.036693568
TURTR,PONPY,0.036693573
TURTR,PTEVA,0.08328740500000001
TURTR,PUMCO,0.0761276925
TURTR,SAPAP,0.024318521000000003
TURTR,TAPME,0.038475107
TURTR,TRIMA,0.0877218165
TURTR,TURTR,0.016113062500000004
TURTR,UROPR,0.027545235
TYLPA,9CHIR,0.058772329000000005
TYLPA,9PASS,0.1903172535
TYLPA,9PRIM,0.050700509000000005
TYLPA,9SAUR,0.45656834599999996
TYLPA,ACIJB,0.035960105500000006
TYLPA,AILME,0.030422639
TYLPA,ARCCL,0.034162041000000004
TYLPA,ASEST,0.065227345
TYLPA,ATHCN,0.198842017
TYLPA,BALAC,0.077094094
TYLPA,BALMU,0.07860727
TYLPA,BISBB,0.080811839
TYLPA,BOSGR,0.068995215
TYLPA,BOSIN,0.068995223
TYLPA,BOVIN,0.0755981245
TYLPA,CALJA,0.105941481
TYLPA,CALUR,0.049469658
TYLPA,CAMBA,0.0414821175
TYLPA,CAMFR,0.04148212
TYLPA,CANLF,0.04487406
TYLPA,CASCN,0.05939098549999999
TYLPA,CATUS,0.192637693
TYLPA,CAVPO,0.053572357
TYLPA,CEBIM,0.07226966900000001
TYLPA,CHICK,0.163312878
TYLPA,CHILA,0.069703575
TYLPA,CHRAS,0.072222033
TYLPA,COEFR,0.073796585
TYLPA,COTJA,0.19842845
TYLPA,CRIGR,0.056905668000000006
TYLPA,CYNSP,0.13478727000000001
TYLPA,DELLE,0.110822375
TYLPA,DIPOR,0.050383391
TYLPA,ECHTE,0.041078283
TYLPA,EOSFB,0.060655776
TYLPA,EQUPR,0.07307445950000001
TYLPA,ERIEU,0.0684313215
TYLPA,FELCA,0.027180462500000002
TYLPA,GORGO,0.114854923
TYLPA,HETGA,0.129473964
TYLPA,HIPAR,0.068995107
TYLPA,HUMAN,0.086818974
TYLPA,HYLLA,0.057468041000000004
TYLPA,LEPWE,0.022010986500000003
TYLPA,LOXAF,0.07169315200000001
TYLPA,MARMA,0.060692447000000004
TYLPA,MICMU,0.050700489
TYLPA,MICOH,0.053742086
TYLPA,MONMO,0.0684590535
TYLPA,MOUSE,0.065460091
TYLPA,MUSCR,0.069380789
TYLPA,MUSPF,0.030848734000000003
TYLPA,MYOPI,0.062077389000000004
TYLPA,NEOAA,0.0817888345
TYLPA,NEOSC,0.033924968
TYLPA,NOMLE,0.05746801
TYLPA,OCTDE,0.048050105999999995
TYLPA,ODORO,0.026131627
TYLPA,ODOVR,0.07721773400000001
TYLPA,ORYAF,0.055059076
TYLPA,PANGU,0.34249781
TYLPA,PANPR,0.031479662
TYLPA,PANTR,0.048628471000000006
TYLPA,PHOSS,0.088955434
TYLPA,PHYMC,0.0840196275
TYLPA,PONAB,0.05078265
TYLPA,PONPY,0.050782655
TYLPA,PROSS,0.05159601650000001
TYLPA,PTEVA,0.124484982
TYLPA,PUMCO,0.041368747
TYLPA,RAT,0.057028119
TYLPA,RHIFE,0.073067529
TYLPA,RHIRO,0.047938973
TYLPA,SAGOE,0.248743993
TYLPA,SAPAP,0.057470323000000004
TYLPA,SURSU,0.030183378000000004
TYLPA,TAEGU,0.209599688
TYLPA,TAPME,0.052564233
TYLPA,TRIMA,0.12057849200000001
TYLPA,TURTR,0.081788834
TYLPA,UROPR,0.060692447000000004
TYLPA,URSMA,0.09265118
TYLPA,VICPA,0.028240519
TYLPA,VULVU,0.0434085365
TYLPA,ZALCA,0.047927981
UROPR,9SAUR,0.40232466899999997
UROPR,CALJA,0.051697804
UROPR,CHILA,0.034518062
UROPR,CHRAS,0.07105769049999999
UROPR,CYNSP,0.080543593
UROPR,EOSFB,0.006412125
UROPR,GORGO,0.060611245999999994
UROPR,HETGA,0.07523028699999999
UROPR,HUMAN,0.031772106
UROPR,HYLLA,0.0032244160000000003
UROPR,NOMLE,0.012753489000000002
UROPR,PANGU,0.28825413299999997
UROPR,PANTR,0.0135322865
UROPR,PONAB,0.015597181
UROPR,PONPY,0.015597185999999999
UROPR,PTEVA,0.070241305
UROPR,PUMCO,0.055031227
UROPR,TAPME,0.01737872
UROPR,TRIMA,0.06633481499999999
URSMA,9CHIR,0.116537355
URSMA,9PASS,0.12847917949999998
URSMA,9PRIM,0.108465535
URSMA,9SAUR,0.514333372
URSMA,ACIJB,0.0937251315
URSMA,AILME,0.077030529
URSMA,ARCCL,0.080769909
URSMA,ASEST,0.122992371
URSMA,ATHCN,0.137003943
URSMA,BALAC,0.13485912
URSMA,BALMU,0.136372296
URSMA,BISBB,0.138576865
URSMA,BOSGR,0.126760241
URSMA,BOSIN,0.126760249
URSMA,BOVIN,0.1333631505
URSMA,CALJA,0.163706507
URSMA,CALUR,0.107234684
URSMA,CAMBA,0.0992471435
URSMA,CAMFR,0.09924714600000001
URSMA,CASCN,0.1171560115
URSMA,CATUS,0.130799619
URSMA,CAVPO,0.11133738300000001
URSMA,CEBIM,0.130034695
URSMA,CHICK,0.101474804
URSMA,CHILA,0.12746860100000001
URSMA,CHRAS,0.12998705900000002
URSMA,COEFR,0.131561611
URSMA,COTJA,0.13659037599999999
URSMA,CRIGR,0.114670694
URSMA,CYNSP,0.192552296
URSMA,DELLE,0.168587401
URSMA,DIPOR,0.105262893
URSMA,EOSFB,0.118420802
URSMA,EQUPR,0.13083948550000002
URSMA,ERIEU,0.1261963475
URSMA,FELCA,0.0820599645
URSMA,GORGO,0.172619949
URSMA,HETGA,0.18723899
URSMA,HIPAR,0.126760133
URSMA,HUMAN,0.144584
URSMA,HYLLA,0.115233067
URSMA,LEPWE,0.0797760125
URSMA,LOXAF,0.129458178
URSMA,MARMA,0.11845747300000001
URSMA,MICMU,0.108465515
URSMA,MICOH,0.111507112
URSMA,MONMO,0.1262240795
URSMA,MOUSE,0.123225117
URSMA,MUSCR,0.127145815
URSMA,MUSPF,0.077456602
URSMA,MYOPI,0.11984241500000001
URSMA,NEOAA,0.13955386050000002
URSMA,NEOSC,0.091689994
URSMA,NOMLE,0.115233036
URSMA,OCTDE,0.105815132
URSMA,ODORO,0.083896653
URSMA,ODOVR,0.13498276
URSMA,ORYAF,0.112824102
URSMA,PANGU,0.400262836
URSMA,PANPR,0.089244688
URSMA,PANTR,0.106393497
URSMA,PHOSS,0.14672046
URSMA,PHYMC,0.14178465350000002
URSMA,PONAB,0.10854767600000001
URSMA,PONPY,0.10854768100000001
